"","Animal","Genotype","Diet","Day","Sex","Time","Distance","TimeNorm","DistNorm","Quadrant"
"968","061019_9","E44","Control","Probe_D5","F",45.3,0.4302,0.755,0.655692729766804,"NE"
"969","210201_6","E44","Control","Probe_D5","F",5.1,0.0931,0.085,0.0765499095543496,"NE"
"970","210201_7","E44","Control","Probe_D5","F",5.9,0.1565,0.0983333333333333,0.11655619274596,"NE"
"971","210201_8","E44","Control","Probe_D5","F",8.9,0.2229,0.148829431438127,0.17234980282997,"NE"
"972","210201_9","E44","Control","Probe_D5","F",2.4,0.0522,0.04,0.0507239335341561,"NE"
"973","210201_10","E44","Control","Probe_D5","F",5.4,0.1394,0.09,0.104969879518072,"NE"
"974","210201_11","E44","Control","Probe_D5","M",11.8,0.1908,0.196339434276206,0.185368697172836,"NE"
"975","210201_12","E44","Control","Probe_D5","M",5.5,0.0728,0.0918196994991653,0.0849474912485414,"NE"
"976","210201_13","E44","Control","Probe_D5","M",7.7,0.1465,0.128547579298831,0.137571602967415,"NE"
"977","210201_14","E44","Control","Probe_D5","M",3.1,0.071,0.0515806988352745,0.060881495455325,"NE"
"978","210201_15","E44","Control","Probe_D5","M",10.4,0.1134,0.173333333333333,0.123542869593638,"NE"
"979","210201_16","E44","Control","Probe_D5","M",7.5,0.1659,0.125,0.140831918505942,"NE"
"980","210201_17","E44","Control","Probe_D5","M",6.7,0.1477,0.111666666666667,0.11918018236101,"NE"
"981","210201_18","E44","Control","Probe_D5","M",5.4,0.0797,0.09,0.0738783833889507,"NE"
"982","210201_19","E2HN","Control","Probe_D5","M",16,0.1275,0.266666666666667,0.150602409638554,"NE"
"983","210614-1","E2HN","HFD","Probe_D5","F",24.4,0.3718,0.410084033613445,0.400560224089636,"NE"
"984","210614-2","E2HN","HFD","Probe_D5","F",9,0.1283,0.15929203539823,0.136824144182574,"NE"
"985","210614-3","E2HN","HFD","Probe_D5","F",13.3,0.1493,0.233743409490334,0.146257836990596,"NE"
"986","210614-4","E2HN","HFD","Probe_D5","F",9.5,0.1771,0.162116040955631,0.14914940205491,"NE"
"987","210614-5","E2HN","HFD","Probe_D5","F",11.7,0.2234,0.202072538860104,0.201043916486681,"NE"
"988","210614-6","E2HN","HFD","Probe_D5","M",13.4,0.1508,0.230636833046472,0.161059489479868,"NE"
"989","210614-7","E2HN","HFD","Probe_D5","M",13.7,0.1945,0.235395189003436,0.194967923015237,"NE"
"990","210118-11","E3HN","HFD","Probe_D5","F",5.5,0.0584,0.0916666666666667,0.0624265098877606,"NE"
"991","210118-12","E3HN","HFD","Probe_D5","F",8.8,0.0855,0.146666666666667,0.104920849183949,"NE"
"992","210118-13","E3HN","HFD","Probe_D5","M",5.9,0.0581,0.0981697171381032,0.0729991204925242,"NE"
"993","210222_1","E3HN","Control","Probe_D5","F",5.9,0.1021,0.0998307952622673,0.0876169226808547,"NE"
"994","210222_2","E3HN","Control","Probe_D5","F",9,0.1423,0.177865612648221,0.145664858224997,"NE"
"995","210222_3","E3HN","Control","Probe_D5","M",3.1,0.0413,0.0584905660377358,0.0458277851753218,"NE"
"996","210222_4","E3HN","Control","Probe_D5","M",13,0.2346,0.221465076660988,0.218720865187395,"NE"
"997","210222_5","E3HN","Control","Probe_D5","M",6,0.0753,0.10221465076661,0.0756479807112719,"NE"
"998","210222_6","E3HN","Control","Probe_D5","M",7.9,0.1653,0.131666666666667,0.139800405953992,"NE"
"999","210614-8","E3HN","HFD","Probe_D5","M",26.2,0.2535,0.442567567567568,0.324500768049155,"NE"
"1000","210614-9","E3HN","HFD","Probe_D5","M",15.3,0.2091,0.258883248730964,0.198802053622362,"NE"
"1001","210614-10","E3HN","HFD","Probe_D5","M",10.4,0.1397,0.17687074829932,0.147037153983791,"NE"
"1002","210614-11","E3HN","HFD","Probe_D5","M",17.1,0.2116,0.295336787564767,0.20204334956555,"NE"
"1003","210614-12","E3HN","HFD","Probe_D5","M",13.6,0.2481,0.226666666666667,0.224301600216979,"NE"
"1004","210614-13","E3HN","HFD","Probe_D5","F",18.3,0.2686,0.304492512479201,0.282826155628093,"NE"
"1005","210614-14","E3HN","HFD","Probe_D5","F",15.8,0.1725,0.285714285714286,0.234120521172638,"NE"
"1006","210614-15","E3HN","HFD","Probe_D5","F",19.7,0.3836,0.335034013605442,0.31926758218893,"NE"
"1007","210614-16","E3HN","HFD","Probe_D5","F",41.1,0.5774,0.685,0.61347216319592,"NE"
"1008","210614-31","E3HN","HFD","Probe_D5","F",10.3,0.1852,0.173986486486486,0.160582675799879,"NE"
"1009","210614-17","E3HN","Control","Probe_D5","F",13.1,0.1985,0.224315068493151,0.180602310981712,"NE"
"1010","210614-18","E3HN","Control","Probe_D5","F",6,0.1084,0.106007067137809,0.104633204633205,"NE"
"1011","210614-19","E3HN","Control","Probe_D5","F",6.8,0.1597,0.116040955631399,0.129658195989283,"NE"
"1012","210614-20","E3HN","Control","Probe_D5","F",12.8,0.2377,0.216216216216216,0.19534845496384,"NE"
"1013","210614-21","E3HN","Control","Probe_D5","M",18.6,0.2268,0.316326530612245,0.227573750752559,"NE"
"1014","210614-22","E3HN","Control","Probe_D5","M",18.8,0.1884,0.313333333333333,0.214823261117446,"NE"
"1015","210614-23","E3HN","Control","Probe_D5","M",11.1,0.1668,0.185929648241206,0.157076937564742,"NE"
"1016","210614-24","E3HN","Control","Probe_D5","M",9.7,0.1627,0.171378091872792,0.148084099390188,"NE"
"1017","210614-25","E3HN","Control","Probe_D5","M",16.2,0.3147,0.27,0.276440618411806,"NE"
"1018","210614-26","E3HN","Control","Probe_D5","M",7.3,0.12,0.123310810810811,0.0993706525339516,"NE"
"1019","210614-27","E3HN","Control","Probe_D5","M",9.7,0.2065,0.163575042158516,0.169623788401511,"NE"
"1020","210614-28","E3HN","Control","Probe_D5","M",17.6,0.2176,0.303972366148532,0.23325115232072,"NE"
"1021","210614-29","E3HN","Control","Probe_D5","M",7.9,0.1651,0.141831238779174,0.145526663728515,"NE"
"1022","210614-30","E3HN","Control","Probe_D5","M",10.2,0.0849,0.174957118353345,0.081026913533117,"NE"
"1023","201026_1","E4HN","Control","Probe_D5","F",10.4,0.148,0.173333333333333,0.14155906264945,"NE"
"1024","201026_2","E4HN","Control","Probe_D5","F",8.5,0.1607,0.141903171953255,0.132831873036866,"NE"
"1025","201026_3","E4HN","Control","Probe_D5","M",8.2,0.1507,0.136666666666667,0.131340421823253,"NE"
"1026","201026_4","E4HN","Control","Probe_D5","M",14.8,0.2482,0.247078464106845,0.21916114790287,"NE"
"1027","210118-1","E4HN","HFD","Probe_D5","M",17.8,0.1586,0.296666666666667,0.244,"NE"
"1028","210118-2","E4HN","HFD","Probe_D5","M",3.3,0.0364,0.055,0.0361075290149787,"NE"
"1029","210118-3","E4HN","HFD","Probe_D5","M",2.5,0.032,0.0415973377703827,0.0372179576645732,"NE"
"1030","210118-4","E4HN","HFD","Probe_D5","F",5.2,0.1024,0.086522462562396,0.114849708389412,"NE"
"1031","210118-5","E4HN","HFD","Probe_D5","F",4.1,0.0614,0.0682196339434276,0.0681919147045757,"NE"
"1032","210118-6","E4HN","HFD","Probe_D5","F",10.7,0.0544,0.178333333333333,0.0840673775305208,"NE"
"1033","210118-7","E4HN","HFD","Probe_D5","F",9.9,0.1456,0.165275459098498,0.143603905710622,"NE"
"1034","210118-8","E4HN","HFD","Probe_D5","F",8.9,0.1135,0.148086522462562,0.134113198629328,"NE"
"1035","210118-9","E4HN","HFD","Probe_D5","F",4.5,0.0525,0.0751252086811352,0.0618010594467334,"NE"
"1036","210118-10","E4HN","HFD","Probe_D5","F",7.7,0.1251,0.128547579298831,0.119142857142857,"NE"
