Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet,Sex,Age
1,210614_1,E3HN_M,C,Day1,1,MWM_150,6/21/21,4.4,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,HFD,F,12
2,210614_2,E2HN_F,D,Day1,1,MWM_150,6/21/21,15.2,1.471,0.097,0,0,,0,0,,0,0,,11.1,1.358,0.122,1.358,11.1,1.8,0.252,0.14,HFD,F,12
3,210614_3,E2HN_F,D,Day1,1,MWM_150,6/21/21,8.5,0.817,0.097,0,0,,0,0,,0,0,,4.4,0.712,0.161,0.712,4.4,0.4,0.075,0.173,HFD,F,12
4,210614_4,E2HN_F,D,Day1,1,MWM_150,6/21/21,9.9,0.452,0.046,0,0,,0,0,,0,0,,5.8,0.418,0.072,0.418,5.8,1.1,0.128,0.113,HFD,F,12
5,210614_5,E2HN_F,D,Day1,1,MWM_150,6/21/21,6.7,0.531,0.079,0,0,,0,0,,0,0,,2.7,0.423,0.158,0.423,2.7,1.8,0.299,0.168,HFD,F,12
6,210614_6,E2HN_M,B,Day1,1,MWM_150,6/21/21,6.1,0.178,0.029,0,0,,0,0,,0,0,,2,0.134,0.068,0.134,2,0,0,,HFD,M,12
7,210614_7,E2HN_M,B,Day1,1,MWM_150,6/21/21,60,8.639,0.144,11.6,2.014,0.174,30.2,4.18,0.138,4.3,0.74,0.172,13.9,1.705,0.122,,,26.2,2.918,0.111,HFD,M,12
8,210614_8,E3HN_M,C,Day1,1,MWM_150,6/21/21,33.8,3.843,0.114,3,0.421,0.139,7.9,1.451,0.183,1.4,0.089,0.064,17.4,1.84,0.106,3.801,29.7,1.8,0.275,0.155,HFD,M,12
9,210614_9,E3HN_M,C,Day1,1,MWM_150,6/21/21,60,10.014,0.167,28.8,4.891,0.17,13.5,2.222,0.165,9.5,1.524,0.161,8.2,1.377,0.167,,,20,2.712,0.136,HFD,M,12
10,210614_10,E3HN_M,C,Day1,1,MWM_150,6/21/21,8.5,0.635,0.075,0,0,,0,0,,0,0,,4.4,0.567,0.128,0.567,4.4,0,0,,HFD,M,12
11,210614_11,E3HN_M,C,Day1,1,MWM_150,6/21/21,60,8.61,0.143,0,0,,1.2,0.232,0.198,10.8,1.051,0.097,48,7.326,0.153,,,46.4,6.473,0.139,HFD,M,12
12,210614_12,E3HN_M,C,Day1,1,MWM_150,6/21/21,46.1,5.674,0.123,0,0,,0,0,,7.5,0.668,0.089,34.5,4.878,0.141,5.545,42,17.7,2.388,0.135,HFD,M,12
13,210614_13,E3HN_F,A,Day1,1,MWM_150,6/21/21,32.1,5.242,0.163,0,0,,0,0,,7.6,1.394,0.183,21.7,3.764,0.174,5.069,28,6.7,0.931,0.138,HFD,F,12
14,210614_14,E3HN_F,A,Day1,1,MWM_150,6/21/21,44.5,4.735,0.106,0,0,,0,0,,28.6,2.867,0.1,15.8,1.868,0.118,4.347,40.4,7.6,0.739,0.097,HFD,F,12
15,210614_15,E3HN_F,A,Day1,1,MWM_150,6/21/21,60,9.148,0.152,27.8,4.055,0.146,18.1,2.523,0.14,2.7,0.329,0.123,11.5,2.241,0.195,,,36.2,4.769,0.132,HFD,F,12
16,210614_16,E3HN_F,A,Day1,1,MWM_150,6/21/21,60,8.994,0.15,9.3,1.507,0.163,28.6,4.482,0.157,11.2,1.431,0.128,10.9,1.575,0.145,,,19.6,2.499,0.128,HFD,F,12
17,210614_31,E3HN_F,A,Day1,1,MWM_150,6/21/21,8.9,0.54,0.061,0,0,,0,0,,0,0,,4.8,0.456,0.095,0.456,4.8,0,0,,HFD,F,12
18,210614_17,E3HN_F,A,Day1,1,MWM_150,6/21/21,60,11.735,0.196,13.8,3.004,0.217,13.2,2.426,0.183,17.3,3.736,0.216,15.6,2.568,0.164,,,15,2.336,0.156,Control,F,12
19,210614_18,E3HN_F,A,Day1,1,MWM_150,6/21/21,18.2,3.13,0.172,0,0,,0,0,,1.2,0.077,0.066,16.8,3.053,0.181,2.544,14.2,5.9,1.062,0.181,Control,F,12
20,210614_19,E3HN_F,A,Day1,1,MWM_150,6/21/21,7.5,0.653,0.088,0,0,,0,0,,0,0,,3.4,0.574,0.17,0.574,3.4,0,0,,Control,F,12
21,210614_20,E3HN_F,A,Day1,1,MWM_150,6/21/21,60,11.856,0.198,17.8,3.679,0.207,6.1,1.1,0.181,10.5,1.811,0.172,25.6,5.266,0.206,,,32.7,6.15,0.188,Control,F,12
22,210614_21,E3HN_M,C,Day1,1,MWM_150,6/21/21,4.9,0.205,0.042,0,0,,0,0,,0,0,,0.8,0.053,0.062,0.053,0.8,0,0,,Control,F,12
23,210614_22,E3HN_M,C,Day1,1,MWM_150,6/21/21,60,9.779,0.163,14,2.736,0.195,25.8,4.046,0.157,8.5,1.563,0.185,11.7,1.433,0.122,,,31,5.054,0.163,Control,M,12
24,210614_23,E3HN_M,C,Day1,1,MWM_150,6/21/21,60,10.739,0.179,30.2,5.038,0.167,13,2.478,0.191,15.6,2.976,0.191,1.2,0.248,0.205,,,32.9,5.407,0.165,Control,M,12
25,210614_24,E3HN_M,C,Day1,1,MWM_150,6/21/21,10,0.224,0.022,0,0,,0,0,,0,0,,6,0.224,0.038,0.224,6,0,0,,Control,M,12
26,210614_25,E3HN_M,C,Day1,1,MWM_150,6/21/21,5,0.151,0.03,0,0,,0,0,,0,0,,0.9,0.117,0.13,0.117,0.9,0,0,,Control,M,12
27,210614_26,E3HN_M,C,Day1,1,MWM_150,6/21/21,60,10.172,0.17,5.8,1.117,0.194,0,0,,37.5,6.687,0.179,16.8,2.369,0.141,,,40,6.856,0.171,Control,M,12
28,210614_27,E3HN_M,C,Day1,1,MWM_150,6/21/21,8.6,1.937,0.224,0,0,,0,0,,2.2,0.521,0.235,6.2,1.371,0.223,1.063,4.6,1.3,0.358,0.269,Control,M,12
29,210614_28,E3HN_M,C,Day1,1,MWM_150,6/21/21,60,8.927,0.149,6.5,1.202,0.184,12.9,1.827,0.142,36.7,5.547,0.151,3.9,0.351,0.091,,,27.8,3.3,0.119,Control,M,12
30,210614_29,E3HN_M,C,Day1,1,MWM_150,6/21/21,12.1,1.445,0.119,0,0,,0,0,,0,0,,8.4,1.362,0.162,1.362,8,0,0,,Control,M,12
31,210614_30,E3HN_M,C,Day1,1,MWM_150,6/21/21,60,12.118,0.202,13.4,3.065,0.228,10.3,2.293,0.223,26.7,5.505,0.206,9.6,1.256,0.131,,,20.9,3.861,0.185,Control,M,12
32,210614_1,E3HN_M,C,Day1,2,MWM_150,6/21/21,60,10.535,0.176,24.3,4.168,0.172,14.5,2.791,0.193,13.9,2.405,0.174,7.4,1.172,0.158,,,35,5.299,0.151,HFD,F,12
33,210614_2,E2HN_F,D,Day1,2,MWM_150,6/21/21,60,6.964,0.116,15.4,2.181,0.142,29.1,3.478,0.12,0,0,,15.6,1.305,0.084,,,37.4,3.603,0.096,HFD,F,12
34,210614_3,E2HN_F,D,Day1,2,MWM_150,6/21/21,60,10.579,0.176,19.1,3.201,0.168,11.2,2.197,0.197,17.5,2.919,0.166,12.2,2.262,0.185,,,51,8.68,0.17,HFD,F,12
35,210614_4,E2HN_F,D,Day1,2,MWM_150,6/21/21,60,11.333,0.189,17.7,3.133,0.177,16.2,3.05,0.189,18.6,3.395,0.183,7.6,1.755,0.231,,,29.1,4.605,0.158,HFD,F,12
36,210614_5,E2HN_F,D,Day1,2,MWM_150,6/21/21,60,10.818,0.18,24.5,4.146,0.169,8.4,1.785,0.212,19.1,3.29,0.173,8,1.597,0.2,,,20.1,3.118,0.155,HFD,F,12
37,210614_6,E2HN_M,B,Day1,2,MWM_150,6/21/21,60,8.298,0.138,13.7,1.777,0.13,44.4,6.238,0.141,0,0,,1.9,0.282,0.148,,,21.2,2.161,0.102,HFD,M,12
38,210614_7,E2HN_M,B,Day1,2,MWM_150,6/21/21,60,11.269,0.188,28.6,4.941,0.173,16.4,3.15,0.192,6.8,1.338,0.198,8.3,1.84,0.223,,,46.3,8.315,0.18,HFD,M,12
39,210614_8,E3HN_M,C,Day1,2,MWM_150,6/21/21,54,6.288,0.117,19.4,2.332,0.12,19.5,2.426,0.124,7.5,1.013,0.135,3.5,0.475,0.136,6.246,49.9,33.2,4.009,0.121,HFD,M,12
40,210614_9,E3HN_M,C,Day1,2,MWM_150,6/21/21,60,9.694,0.162,24.5,3.335,0.136,15.7,2.936,0.187,10.3,1.796,0.174,9.5,1.628,0.171,,,25.9,4.497,0.174,HFD,M,12
41,210614_10,E3HN_M,C,Day1,2,MWM_150,6/21/21,60,8.629,0.144,14.4,2.354,0.163,25.7,3.043,0.119,10.8,1.825,0.168,9.1,1.407,0.155,,,26,3.177,0.122,HFD,M,12
42,210614_11,E3HN_M,C,Day1,2,MWM_150,6/21/21,60,9.297,0.155,19.7,3.483,0.177,0.9,0.13,0.145,32.8,4.914,0.15,6.6,0.77,0.116,,,22,3.325,0.151,HFD,M,12
43,210614_12,E3HN_M,C,Day1,2,MWM_150,6/21/21,60,8.804,0.147,10.4,1.028,0.099,27.1,3.822,0.141,13.3,2.405,0.181,9.1,1.549,0.17,,,31.8,4.698,0.148,HFD,M,12
44,210614_13,E3HN_F,A,Day1,2,MWM_150,6/21/21,60,10.157,0.169,26.9,4.441,0.165,14.4,2.32,0.161,14.2,2.437,0.172,4.6,0.959,0.21,,,36.1,5.507,0.153,HFD,F,12
45,210614_14,E3HN_F,A,Day1,2,MWM_150,6/21/21,60,7.189,0.12,18,2.113,0.118,13.3,1.166,0.088,19.5,2.77,0.142,9.2,1.14,0.123,,,48.9,5.444,0.111,HFD,F,12
46,210614_15,E3HN_F,A,Day1,2,MWM_150,6/21/21,60,11.04,0.184,17.2,3.137,0.182,20.9,3.936,0.189,3.7,0.67,0.179,18.2,3.297,0.181,,,37,6.501,0.176,HFD,F,12
47,210614_16,E3HN_F,A,Day1,2,MWM_150,6/21/21,60,9.502,0.158,32.5,4.878,0.15,7.1,1.119,0.158,12.9,2.356,0.182,7.4,1.148,0.154,,,52.1,8.016,0.154,HFD,F,12
48,210614_31,E3HN_F,A,Day1,2,MWM_150,6/21/21,60,7.807,0.13,42.1,5.383,0.128,0,0,,17.9,2.424,0.135,0,0,,,,36.5,3.645,0.1,HFD,F,12
49,210614_17,E3HN_F,A,Day1,2,MWM_150,6/21/21,60,9.582,0.16,29.7,4.509,0.152,19.2,2.818,0.147,5.8,1.144,0.197,5.3,1.112,0.209,,,34.5,5.535,0.16,Control,F,12
50,210614_18,E3HN_F,A,Day1,2,MWM_150,6/21/21,31.4,4.766,0.152,16.3,2.675,0.164,4.7,0.852,0.18,2.9,0.413,0.142,3.4,0.75,0.221,4.69,27.3,8.1,1.212,0.149,Control,F,12
51,210614_19,E3HN_F,A,Day1,2,MWM_150,6/21/21,53.1,10.603,0.2,14.1,2.89,0.205,18.7,3.616,0.193,2,0.512,0.256,15.6,3.368,0.215,10.193,49.1,24.5,4.411,0.18,Control,F,12
52,210614_20,E3HN_F,A,Day1,2,MWM_150,6/21/21,60,10.424,0.174,47.7,8.544,0.179,4.4,0.83,0.188,7.9,1.05,0.133,0,0,,,,39.5,6.454,0.163,Control,F,12
53,210614_21,E3HN_M,C,Day1,2,MWM_150,6/21/21,60,11.713,0.195,42.2,7.863,0.186,6.2,1.161,0.186,11.6,2.69,0.232,0,0,,,,19.7,2.887,0.147,Control,F,12
54,210614_22,E3HN_M,C,Day1,2,MWM_150,6/21/21,43.5,6.329,0.146,15.5,2.214,0.142,3.4,0.391,0.116,10.4,1.818,0.175,10.9,1.733,0.16,6.031,39.4,16.1,2.227,0.138,Control,M,12
55,210614_23,E3HN_M,C,Day1,2,MWM_150,6/21/21,29.2,4.317,0.148,12,1.502,0.126,4.2,1.073,0.253,0,0,,9,1.704,0.19,4.28,25.2,3.3,0.505,0.153,Control,M,12
56,210614_24,E3HN_M,C,Day1,2,MWM_150,6/21/21,16.2,3.481,0.215,3.5,0.576,0.167,0.8,0.203,0.254,6.7,1.527,0.229,4.7,1.09,0.234,2.598,12.1,0.2,0.077,0.463,Control,M,12
57,210614_25,E3HN_M,C,Day1,2,MWM_150,6/21/21,60,9.935,0.166,43,6.85,0.159,13.8,2.703,0.196,0,0,,3.2,0.382,0.12,,,38.4,5.94,0.155,Control,M,12
58,210614_26,E3HN_M,C,Day1,2,MWM_150,6/21/21,60,9.651,0.161,40.1,6.296,0.157,7.1,1.117,0.157,12.7,2.238,0.177,0.1,0,0,,,40.2,5.644,0.14,Control,M,12
59,210614_27,E3HN_M,C,Day1,2,MWM_150,6/21/21,60,12.229,0.204,27.7,5.118,0.184,4.2,0.976,0.235,13.8,3.084,0.224,14.3,3.05,0.213,,,20.5,4.051,0.198,Control,M,12
60,210614_28,E3HN_M,C,Day1,2,MWM_150,6/21/21,60,7.505,0.125,28,3.27,0.117,19.9,2.64,0.133,12.1,1.595,0.131,0,0,,,,37.5,4.696,0.125,Control,M,12
61,210614_29,E3HN_M,C,Day1,2,MWM_150,6/21/21,30,5.019,0.167,14.5,2.802,0.193,1.9,0.414,0.222,8,1.36,0.171,1.6,0.405,0.253,4.981,25.9,6.3,1.118,0.178,Control,M,12
62,210614_30,E3HN_M,C,Day1,2,MWM_150,6/21/21,60,10.248,0.171,36.1,5.588,0.155,9.8,1.896,0.193,7.4,1.46,0.196,6.7,1.303,0.195,,,20.5,3.696,0.18,Control,M,12
63,210614_1,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,11.158,0.186,17.6,2.563,0.145,18.4,3.799,0.206,14.6,2.729,0.186,9.3,2.067,0.222,,,21.8,3.352,0.154,HFD,F,12
64,210614_2,E2HN_F,D,Day1,3,MWM_150,6/21/21,60,9.405,0.157,27.3,3.327,0.122,19.5,3.006,0.154,12,2.916,0.243,1.2,0.156,0.126,,,43,6.32,0.147,HFD,F,12
65,210614_3,E2HN_F,D,Day1,3,MWM_150,6/21/21,60,13.069,0.218,17.2,3.363,0.195,22.5,4.383,0.195,10.2,3.447,0.338,10.1,1.876,0.186,,,31.4,6.41,0.204,HFD,F,12
66,210614_4,E2HN_F,D,Day1,3,MWM_150,6/21/21,60,12.126,0.202,23.2,4.527,0.195,15,3.317,0.222,11.9,2.362,0.198,9.9,1.92,0.194,,,23,4.249,0.185,HFD,F,12
67,210614_5,E2HN_F,D,Day1,3,MWM_150,6/21/21,26.6,2.874,0.108,0.8,0.15,0.188,16.3,1.854,0.113,2.1,0.307,0.149,3.3,0.53,0.161,2.841,22.5,0,0,,HFD,F,12
68,210614_6,E2HN_M,B,Day1,3,MWM_150,6/21/21,60,9.667,0.161,11.6,2.117,0.183,15.9,2.586,0.163,10.5,1.823,0.173,22,3.141,0.143,,,30.1,4.332,0.144,HFD,M,12
69,210614_7,E2HN_M,B,Day1,3,MWM_150,6/21/21,60,9.651,0.161,22.3,4.083,0.183,32,4.332,0.135,0.5,0.098,0.196,5.2,1.139,0.218,,,35.9,4.64,0.129,HFD,M,12
70,210614_8,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,9.163,0.153,17.2,2.745,0.16,26.5,3.898,0.147,3.9,0.252,0.064,12.4,2.268,0.183,,,12.9,1.751,0.135,HFD,M,12
71,210614_9,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,4.899,0.082,47.3,3.379,0.071,0,0,,6.7,0.822,0.122,6,0.698,0.116,,,10.4,0.397,0.038,HFD,M,12
72,210614_10,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,9.873,0.165,18.6,3,0.161,19.6,2.776,0.142,15.8,3.044,0.193,6,1.054,0.177,,,42.7,6.419,0.15,HFD,M,12
73,210614_11,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,9.822,0.164,14,2.241,0.16,20.4,3.088,0.151,12.9,3.191,0.247,12.7,1.302,0.103,,,25.9,3.716,0.143,HFD,M,12
74,210614_12,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,11.555,0.193,15,2.668,0.178,15.2,2.803,0.185,13.3,3.501,0.264,16.6,2.582,0.156,,,28.3,4.743,0.168,HFD,M,12
75,210614_13,E3HN_F,A,Day1,3,MWM_150,6/21/21,60,9.579,0.16,6.8,0.871,0.129,34,5.191,0.153,10.1,2.378,0.234,9.1,1.139,0.125,,,41.5,6.322,0.152,HFD,F,12
76,210614_14,E3HN_F,A,Day1,3,MWM_150,6/21/21,60,7.25,0.121,3.5,0.585,0.166,22.5,2.597,0.115,11,1.555,0.142,23,2.514,0.109,,,20.6,2.457,0.12,HFD,F,12
77,210614_15,E3HN_F,A,Day1,3,MWM_150,6/21/21,60,8.685,0.145,16.6,2.635,0.158,10.4,1.457,0.14,17.3,2.354,0.136,15.6,2.238,0.143,,,51.6,7.149,0.138,HFD,F,12
78,210614_16,E3HN_F,A,Day1,3,MWM_150,6/21/21,60,12.403,0.207,9.7,1.955,0.201,15.5,3.133,0.202,12.3,2.805,0.227,22.5,4.509,0.201,,,41.8,8.342,0.2,HFD,F,12
79,210614_31,E3HN_F,A,Day1,3,MWM_150,6/21/21,60,9.264,0.154,3.1,0.516,0.168,32.1,5.162,0.161,2.4,0.384,0.162,22.5,3.203,0.143,,,34.4,4.217,0.123,HFD,F,12
80,210614_17,E3HN_F,A,Day1,3,MWM_150,6/21/21,28.9,5.001,0.173,11.2,1.782,0.159,12.7,2.103,0.166,1.2,0.276,0.223,3.4,0.79,0.23,4.06,24.9,12.6,1.873,0.149,Control,F,12
81,210614_18,E3HN_F,A,Day1,3,MWM_150,6/21/21,17.6,2.224,0.127,0,0,,7.4,1.135,0.153,0,0,,6.1,1.011,0.166,2.146,13.5,3.7,0.527,0.142,Control,F,12
82,210614_19,E3HN_F,A,Day1,3,MWM_150,6/21/21,21.2,3.318,0.157,0,0,,15,2.747,0.183,0,0,,2.2,0.537,0.248,3.284,17.1,3.9,0.839,0.215,Control,F,12
83,210614_20,E3HN_F,A,Day1,3,MWM_150,6/21/21,21.9,3.255,0.149,1.2,0.205,0.171,11.8,2.27,0.192,0,0,,4.8,0.746,0.155,3.221,17.8,0.5,0.097,0.207,Control,F,12
84,210614_21,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,10.891,0.182,16.2,2.982,0.184,29.9,5.117,0.171,5.4,1.115,0.208,8.6,1.677,0.196,,,29,5.02,0.173,Control,F,12
85,210614_22,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,8.642,0.144,14.4,2.406,0.167,12.3,1.425,0.116,18.6,2.774,0.149,14.7,2.036,0.139,,,22.9,3.904,0.17,Control,M,12
86,210614_23,E3HN_M,C,Day1,3,MWM_150,6/21/21,48.9,8.814,0.18,15.4,2.582,0.168,4.3,0.955,0.22,24,5.038,0.21,1.2,0.2,0.171,8.775,44.9,13.8,2.583,0.187,Control,M,12
87,210614_24,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,11.826,0.197,39.2,7.596,0.194,11.1,2.264,0.204,8.7,1.725,0.199,1.1,0.241,0.226,,,36.2,6.664,0.184,Control,M,12
88,210614_25,E3HN_M,C,Day1,3,MWM_150,6/21/21,44.9,8.818,0.197,26.6,5,0.188,12.4,2.367,0.19,0.6,0.146,0.259,5.1,1.27,0.247,7.884,40.8,10.4,1.801,0.173,Control,M,12
89,210614_26,E3HN_M,C,Day1,3,MWM_150,6/21/21,24.3,2.938,0.121,5.7,0.494,0.087,12.2,2.045,0.168,0,0,,2.4,0.326,0.138,2.866,20.2,4.9,0.796,0.162,Control,M,12
90,210614_27,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,11.769,0.196,20.4,3.958,0.194,23.7,4.151,0.175,8.7,2.094,0.241,7.2,1.565,0.216,,,17.3,3.503,0.202,Control,M,12
91,210614_28,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,9.563,0.159,16.7,3.221,0.192,27.7,3.252,0.118,9.7,1.971,0.204,5.9,1.119,0.189,,,34.6,6.123,0.177,Control,M,12
92,210614_29,E3HN_M,C,Day1,3,MWM_150,6/21/21,60,9.884,0.165,31.7,5.355,0.169,20.3,3.582,0.176,7.2,0.904,0.125,0.8,0.044,0.057,,,22.2,2.827,0.127,Control,M,12
93,210614_30,E3HN_M,C,Day1,3,MWM_150,6/21/21,34.6,5.027,0.145,10.2,1.305,0.128,17.9,3.234,0.181,0,0,,2.4,0.416,0.173,4.955,30.5,0,0,,Control,M,12
94,210614_1,E3HN_M,C,Day1,4,MWM_150,6/21/21,53.1,9.184,0.173,5.3,1.1,0.209,4.3,1.001,0.231,26.4,4.629,0.175,12.9,2.42,0.187,9.151,49,34.4,6.18,0.18,HFD,F,12
95,210614_2,E2HN_F,D,Day1,4,MWM_150,6/21/21,60,9.303,0.155,4.3,0.601,0.14,9.1,1.351,0.148,30.4,4.557,0.15,16.2,2.793,0.173,,,31.8,3.879,0.122,HFD,F,12
96,210614_3,E2HN_F,D,Day1,4,MWM_150,6/21/21,60,13.821,0.23,12.9,3.232,0.25,16.1,3.678,0.229,18.3,3.938,0.216,12.7,2.973,0.233,,,24.6,5.342,0.217,HFD,F,12
97,210614_4,E2HN_F,D,Day1,4,MWM_150,6/21/21,60,11.024,0.184,12.5,2.449,0.196,15.7,2.362,0.151,10.7,2.043,0.19,21.1,4.17,0.198,,,32.7,5.069,0.155,HFD,F,12
98,210614_5,E2HN_F,D,Day1,4,MWM_150,6/21/21,60,9.229,0.154,16.5,2.351,0.142,4.9,1.009,0.204,32.3,4.733,0.146,6.2,1.137,0.183,,,30.8,4.158,0.135,HFD,F,12
99,210614_6,E2HN_M,B,Day1,4,MWM_150,6/21/21,60,8.454,0.141,17,2.72,0.16,4.6,0.682,0.149,33,4.357,0.132,5.5,0.695,0.127,,,34,3.824,0.112,HFD,M,12
100,210614_7,E2HN_M,B,Day1,4,MWM_150,6/21/21,60,10.921,0.182,14.2,2.669,0.188,24.1,4.026,0.167,13.7,2.408,0.176,8,1.818,0.227,,,21.1,3.098,0.147,HFD,M,12
101,210614_8,E3HN_M,C,Day1,4,MWM_150,6/21/21,60,10.287,0.171,10.3,2.133,0.207,18.1,2.462,0.136,22.3,3.833,0.172,9.1,1.858,0.204,9.374,55.9,37.5,5.316,0.142,HFD,M,12
102,210614_9,E3HN_M,C,Day1,4,MWM_150,6/21/21,60,8.881,0.148,8,1.386,0.173,9.3,1.701,0.183,29,3.499,0.121,13.7,2.295,0.167,,,30.4,4.047,0.133,HFD,M,12
103,210614_10,E3HN_M,C,Day1,4,MWM_150,6/21/21,60,2.81,0.047,28.4,1.475,0.052,0,0,,31.6,1.334,0.042,0,0,,,,3.8,0.349,0.092,HFD,M,12
104,210614_11,E3HN_M,C,Day1,4,MWM_150,6/21/21,60,10.082,0.168,10.4,1.834,0.176,12.8,1.981,0.155,16.7,3.317,0.199,20.1,2.95,0.147,,,36.4,5.572,0.153,HFD,M,12
105,210614_12,E3HN_M,C,Day1,4,MWM_150,6/21/21,17.2,1.708,0.099,0,0,,0,0,,11.4,1.225,0.107,1.8,0.365,0.207,1.591,13.2,3.8,0.295,0.078,HFD,M,12
106,210614_13,E3HN_F,A,Day1,4,MWM_150,6/21/21,60,10.729,0.179,14.4,2.247,0.156,5.6,1.161,0.207,31.1,5.494,0.176,8.8,1.828,0.207,,,33.3,5.452,0.164,HFD,F,12
107,210614_14,E3HN_F,A,Day1,4,MWM_150,6/21/21,58.8,6.403,0.109,30.5,3.209,0.105,8.8,0.794,0.09,8.3,1.103,0.133,10.9,1.298,0.119,5.976,54.8,9.9,0.997,0.101,HFD,F,12
108,210614_15,E3HN_F,A,Day1,4,MWM_150,6/21/21,60,10.923,0.182,11.8,2.305,0.195,6.4,1.286,0.202,30.6,5.286,0.173,11.2,2.046,0.183,,,44.5,7.631,0.171,HFD,F,12
109,210614_16,E3HN_F,A,Day1,4,MWM_150,6/21/21,13.2,1.475,0.112,0,0,,0,0,,3.8,0.528,0.139,5.3,0.905,0.171,1.433,9.1,7.2,1.145,0.16,HFD,F,12
110,210614_31,E3HN_F,A,Day1,4,MWM_150,6/21/21,60,8.662,0.144,26.2,3.688,0.141,10.7,1.731,0.162,18,2.11,0.117,5.1,1.132,0.222,,,36.1,3.981,0.11,HFD,F,12
111,210614_17,E3HN_F,A,Day1,4,MWM_150,6/21/21,51.4,8.348,0.162,21.1,4.172,0.198,16.7,2.598,0.156,7.5,1.125,0.15,2.1,0.42,0.203,8.314,47.3,20.2,3.024,0.149,Control,F,12
112,210614_18,E3HN_F,A,Day1,4,MWM_150,6/21/21,6.9,0.72,0.104,0,0,,0,0,,1.1,0.271,0.238,1.7,0.345,0.203,0.616,2.8,0,0,,Control,F,12
113,210614_19,E3HN_F,A,Day1,4,MWM_150,6/21/21,45.5,7.219,0.159,3.2,0.526,0.166,0,0,,30.1,5.366,0.178,8.2,1.259,0.153,7.151,41.5,22.4,3.409,0.152,Control,F,12
114,210614_20,E3HN_F,A,Day1,4,MWM_150,6/21/21,60,11.533,0.192,11.4,2.25,0.197,7.1,1.455,0.206,27.3,5.136,0.188,14.2,2.691,0.189,,,16.3,2.728,0.167,Control,F,12
115,210614_21,E3HN_M,C,Day1,4,MWM_150,6/21/21,47.1,7.403,0.157,14.6,2.593,0.178,9.7,1.898,0.195,10.6,1.645,0.155,8.1,1.233,0.152,7.37,43,18,2.892,0.16,Control,F,12
116,210614_22,E3HN_M,C,Day1,4,MWM_150,6/21/21,60,8.257,0.138,18.2,2.837,0.156,5.6,1.129,0.2,29.4,3.019,0.103,6.7,1.271,0.19,,,29.7,4.883,0.164,Control,M,12
117,210614_23,E3HN_M,C,Day1,4,MWM_150,6/21/21,21.5,3.386,0.158,0,0,,2.8,0.616,0.22,9.4,1.818,0.194,5.2,0.919,0.176,3.352,17.4,7.2,1.212,0.169,Control,M,12
118,210614_24,E3HN_M,C,Day1,4,MWM_150,6/21/21,60,12.999,0.217,8.3,1.395,0.169,5.8,1.413,0.242,26,5.742,0.221,19.9,4.45,0.223,,,31.5,6.35,0.201,Control,M,12
119,210614_25,E3HN_M,C,Day1,4,MWM_150,6/21/21,60,11.733,0.196,8.5,1.824,0.215,2.5,0.635,0.25,40.1,7.396,0.184,8.9,1.878,0.212,,,19.2,3.752,0.196,Control,M,12
120,210614_26,E3HN_M,C,Day1,4,MWM_150,6/21/21,60,11.574,0.193,22.1,4.396,0.199,17.7,3.177,0.179,9.9,1.788,0.181,10.3,2.213,0.215,,,25.2,4.85,0.192,Control,M,12
