Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,First zone entered,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : latency to first entry,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet
244,201012_10,E4HN_F,F,Day3,2,MWM_150,1/20/21,25.7,3.064,NE,0.119,12.7,1.299,0.102,0,0,,2.7,0.406,0.152,10.3,1.359,15.4,0.132,2.683,21.6,2.8,0.261,0.094,HFD
245,201012_11,E3HN_F,A,Day3,2,MWM_150,1/20/21,17.2,2.181,NE,0.127,4.3,0.706,0.164,2.9,0.338,0.116,1.1,0.226,0.206,8.9,0.911,5.4,0.102,2.142,13.2,1.8,0.168,0.093,HFD
246,201012_12,E3HN_F,A,Day3,2,MWM_150,1/20/21,60,11.527,NE,0.192,6.8,1.302,0.192,14.4,2.959,0.205,14.9,2.725,0.183,23.9,4.541,4.3,0.19,,,15,2.086,0.139,HFD
247,201012_13,E3HN_M,C,Day3,2,MWM_150,1/20/21,21.9,3.766,NE,0.172,3,0.708,0.238,2.4,0.536,0.22,3.7,0.871,0.238,12.8,1.65,6.6,0.129,3.724,17.8,6.4,1.136,0.177,HFD
248,201012_15,E33_F,B,Day3,2,MWM_150,1/20/21,9.2,1.136,NE,0.123,0.6,0.067,0.117,0.8,0.24,0.3,0,0,,7.8,0.829,1.4,0.106,1.066,5.1,0.8,0.122,0.152,HFD
249,201012_16,E33_F,B,Day3,2,MWM_150,1/20/21,20.2,3.395,NE,0.168,2.5,0.583,0.229,2.9,0.634,0.221,1.5,0.259,0.177,13.4,1.919,3.4,0.144,3.288,16.2,6.2,0.929,0.149,HFD
250,201012_17,E33_F,B,Day3,2,MWM_150,1/20/21,19.5,3.763,NW,0.193,1.7,0.588,0.339,1.8,0.337,0.191,3.4,0.925,0.275,12.6,1.913,6.2,0.152,3.729,15.4,2.2,0.417,0.187,HFD
251,201012_18,E33_F,B,Day3,2,MWM_150,1/20/21,9.3,1.02,SW,0.11,0,0,,1.1,0.233,0.206,0,0,,8.1,0.787,0,0.097,0.934,5.2,0,0,,HFD
252,201012_19,E33_F,B,Day3,2,MWM_150,1/20/21,6.6,0.569,SE,0.086,0,0,,0,0,,1.1,0.135,0.119,5.5,0.434,1.1,0.079,0.439,2.5,0,0,,HFD
253,201012_20,E33_F,B,Day3,2,MWM_150,1/20/21,22.5,4.065,SW,0.18,0,0,,6,1.35,0.225,6.1,1.34,0.22,10.4,1.374,0,0.132,4.02,18.5,2.9,0.5,0.172,HFD
254,201012_21,E33_F,B,Day3,2,MWM_150,1/20/21,37.8,4.472,SW,0.118,6.6,0.843,0.128,0,0,,4.1,1.518,0.367,27.1,2.111,0,0.078,4.472,33.7,24.7,2.418,0.098,HFD
255,201012_22,E33_M,E,Day3,2,MWM_150,1/20/21,37.2,6.603,NE,0.178,12.4,2.318,0.187,8.3,1.765,0.214,6.9,1.367,0.198,9.6,1.152,18.5,0.12,6.517,33.1,3.6,0.329,0.091,HFD
256,201012_23,E33_M,E,Day3,2,MWM_150,1/20/21,60,9.659,SW,0.161,9.6,1.506,0.156,9.7,1.426,0.147,17.1,3.105,0.181,23.5,3.621,0,0.154,,,35.4,5.917,0.167,HFD
257,201012_24,E33_M,E,Day3,2,MWM_150,1/20/21,29.2,5.015,NE,0.172,5.8,1.027,0.178,2.5,0.545,0.221,5.4,1.119,0.207,15.6,2.324,1.7,0.149,4.972,25.2,3.3,0.512,0.155,HFD
258,201012_25,E33_M,E,Day3,2,MWM_150,1/20/21,34.5,3.715,NW,0.108,0,0,,12.3,1.034,0.084,0,0,,22.2,2.681,5.4,0.121,3.592,30.5,4.7,0.433,0.092,HFD
259,201012_26,E33_M,E,Day3,2,MWM_150,1/20/21,13.7,1.808,SE,0.132,0,0,,1.6,0.285,0.182,0.9,0.1,0.112,11.2,1.422,0.9,0.127,1.724,9.6,4.5,0.74,0.164,HFD
260,201012_27,E33_M,E,Day3,2,MWM_150,1/20/21,8.2,0.87,SE,0.106,0,0,,0,0,,2.2,0.404,0.184,6,0.466,2.2,0.078,0.759,4.1,0,0,,HFD
261,201012_1,E4HN_M,D,Day3,3,MWM_150,1/20/21,14.1,1.286,SE,0.091,0,0,,0,0,,8.1,0.855,0.106,6.1,0.431,8.1,0.071,1.208,10.1,3.7,0.444,0.12,HFD
262,201012_2,E4HN_M,D,Day3,3,MWM_150,1/20/21,47.8,7.27,SE,0.152,1.7,0.115,0.067,0.5,0.048,0.102,20,3.303,0.165,25.7,3.805,4.5,0.148,7.232,43.8,14.3,1.903,0.133,HFD
263,201012_3,E4HN_M,D,Day3,3,MWM_150,1/20/21,60,8.652,SE,0.144,4,0.742,0.185,10.3,1.564,0.152,16.2,2.142,0.133,29.5,4.204,4.5,0.142,,,13.4,1.841,0.138,HFD
264,201012_4,E4HN_F,F,Day3,3,MWM_150,1/20/21,14.9,1.636,SE,0.11,0,0,,0,0,,0.7,0.093,0.132,14.2,1.543,0.7,0.109,1.598,10.8,2.1,0.159,0.077,HFD
265,201012_5,E4HN_F,F,Day3,3,MWM_150,1/20/21,38.4,4.573,SE,0.119,0,0,,1,0.118,0.122,14.4,1.577,0.11,23,2.878,14.4,0.125,4.573,34.3,1.6,0.263,0.161,HFD
266,201012_6,E4HN_F,F,Day3,3,MWM_150,1/20/21,8.5,0.632,SE,0.075,0,0,,0,0,,2.6,0.248,0.096,5.9,0.384,2.6,0.065,0.517,4.4,0,0,,HFD
267,201012_7,E4HN_F,F,Day3,3,MWM_150,1/20/21,17.7,2.121,SE,0.12,0,0,,0,0,,4.8,0.533,0.11,12.9,1.588,4.8,0.123,2.013,13.7,7.6,0.968,0.127,HFD
268,201012_8,E4HN_F,F,Day3,3,MWM_150,1/20/21,11.2,1.24,SE,0.111,0,0,,0,0,,6,0.874,0.145,5.2,0.367,6,0.071,1.159,7.2,0,0,,HFD
269,201012_9,E4HN_F,F,Day3,3,MWM_150,1/20/21,26.2,3.466,SE,0.132,0,0,,2.4,0.368,0.153,7,0.877,0.126,16.8,2.22,5.5,0.132,3.375,22.2,0,0,,HFD
270,201012_10,E4HN_F,F,Day3,3,MWM_150,1/20/21,16.7,1.44,SE,0.086,0,0,,0,0,,10.4,0.989,0.095,6.3,0.451,10.4,0.071,1.407,12.7,0,0,,HFD
271,201012_11,E3HN_F,A,Day3,3,MWM_150,1/20/21,23.8,2.891,SE,0.121,0,0,,0,0,,8.5,1.2,0.141,15.3,1.691,3.7,0.111,2.853,19.8,0,0,,HFD
272,201012_12,E3HN_F,A,Day3,3,MWM_150,1/20/21,7.5,0.434,SW,0.058,0,0,,0,0,,0,0,,7.5,0.434,0,0.058,0.393,3.4,0,0,,HFD
273,201012_13,E3HN_M,C,Day3,3,MWM_150,1/20/21,26.8,4.47,SE,0.167,0,0,,6.7,1.415,0.211,4.7,0.791,0.169,15.4,2.264,2.1,0.147,4.434,22.7,5,0.768,0.154,HFD
274,201012_15,E33_F,B,Day3,3,MWM_150,1/20/21,8.4,0.913,SE,0.109,0,0,,0,0,,3,0.416,0.139,5.4,0.497,3,0.093,0.702,4.3,0,0,,HFD
275,201012_16,E33_F,B,Day3,3,MWM_150,1/20/21,5.9,0.643,SE,0.109,0,0,,0,0,,0.8,0.173,0.206,5,0.469,0.8,0.093,0.535,1.8,0,0,,HFD
276,201012_17,E33_F,B,Day3,3,MWM_150,1/20/21,13.5,2.586,SE,0.192,0,0,,0,0,,3.9,0.949,0.244,9.6,1.637,0.9,0.171,2.513,9.4,0.2,0.08,0.343,HFD
277,201012_18,E33_F,B,Day3,3,MWM_150,1/20/21,35.7,5.961,SE,0.167,1.4,0.207,0.148,0.8,0.147,0.183,13.5,2.462,0.182,20,3.145,2.1,0.157,5.877,31.7,2.4,0.352,0.147,HFD
278,201012_19,E33_F,B,Day3,3,MWM_150,1/20/21,14.8,1.859,SE,0.125,0,0,,2,0.383,0.188,0.8,0.124,0.154,12,1.352,0.8,0.113,1.82,10.7,0,0,,HFD
279,201012_20,E33_F,B,Day3,3,MWM_150,1/20/21,25.3,3.981,SE,0.157,0,0,,0,0,,8.5,1.749,0.207,16.8,2.233,8.1,0.133,3.897,21.3,5.7,0.933,0.165,HFD
280,201012_21,E33_F,B,Day3,3,MWM_150,1/20/21,13,1.692,SE,0.13,0,0,,0,0,,5,0.97,0.193,7.9,0.721,4.6,0.091,1.609,8.9,0,0,,HFD
281,201012_22,E33_M,E,Day3,3,MWM_150,1/20/21,19.7,2.808,SE,0.142,1.6,0.246,0.157,0,0,,4,0.989,0.247,14.1,1.573,5.6,0.111,2.77,15.7,0.2,0.038,0.23,HFD
282,201012_23,E33_M,E,Day3,3,MWM_150,1/20/21,60,9.243,NW,0.154,14.2,2.215,0.156,15.1,2.695,0.178,12.4,1.809,0.146,18.3,2.523,12.5,0.138,9.201,56.6,27.9,4.305,0.154,HFD
283,201012_24,E33_M,E,Day3,3,MWM_150,1/20/21,10.5,1.221,SE,0.116,0,0,,1,0.145,0.145,0.9,0.107,0.114,8.6,0.969,0.9,0.113,1.135,6.5,0,0,,HFD
284,201012_25,E33_M,E,Day3,3,MWM_150,1/20/21,47.5,6.798,SE,0.143,2.8,0.397,0.142,1.9,0.294,0.152,15.5,2.154,0.139,27.3,3.953,7.1,0.145,6.714,43.4,7,0.89,0.128,HFD
285,201012_26,E33_M,E,Day3,3,MWM_150,1/20/21,7.7,0.567,SE,0.074,0,0,,0,0,,1.7,0.206,0.124,6,0.362,1.7,0.06,0.525,3.6,0,0,,HFD
286,201012_27,E33_M,E,Day3,3,MWM_150,1/20/21,14.1,1.506,SE,0.107,0,0,,0,0,,6.9,0.907,0.132,7.2,0.598,6.9,0.083,1.436,10,1,0.071,0.068,HFD
287,201012_1,E4HN_M,D,Day3,4,MWM_150,1/20/21,29.2,3.948,SW,0.135,0,0,,8.8,1.426,0.163,2.7,0.493,0.185,17.7,2.029,0,0.114,3.829,25.1,8.1,0.841,0.104,HFD
288,201012_2,E4HN_M,D,Day3,4,MWM_150,1/20/21,13.1,1.433,SW,0.109,0,0,,4.5,0.764,0.17,0,0,,8.6,0.669,0,0.078,1.395,9.1,0,0,,HFD
289,201012_3,E4HN_M,D,Day3,4,MWM_150,1/20/21,6.6,0.338,SW,0.051,0,0,,0,0,,0,0,,6.6,0.338,0,0.051,0.296,2.6,0,0,,HFD
290,201012_4,E4HN_F,F,Day3,4,MWM_150,1/20/21,7.3,0.659,SE,0.09,0,0,,0,0,,1.1,0.16,0.144,6.2,0.499,1.1,0.08,0.588,3.3,0,0,,HFD
291,201012_5,E4HN_F,F,Day3,4,MWM_150,1/20/21,14.3,1.43,SW,0.1,0,0,,0,0,,7.2,1.034,0.144,7.1,0.396,0,0.056,1.388,10.2,0,0,,HFD
292,201012_6,E4HN_F,F,Day3,4,MWM_150,1/20/21,5.6,0.182,SW,0.033,0,0,,0,0,,0,0,,5.6,0.182,0,0.033,0.14,1.5,0,0,,HFD
293,201012_7,E4HN_F,F,Day3,4,MWM_150,1/20/21,5.4,0.244,SW,0.045,0,0,,0,0,,0,0,,5.4,0.244,0,0.045,0.142,1.4,0,0,,HFD
294,201012_8,E4HN_F,F,Day3,4,MWM_150,1/20/21,30.4,5.34,SE,0.176,0,0,,4,0.732,0.183,8.3,1.546,0.186,18.1,3.062,0.6,0.169,4.74,26.4,6.8,0.927,0.136,HFD
295,201012_9,E4HN_F,F,Day3,4,MWM_150,1/20/21,23.3,3.057,SW,0.131,0.8,0.083,0.104,7.8,1.341,0.173,3,0.305,0.102,11.8,1.329,0,0.113,2.979,19.3,0,0,,HFD
296,201012_10,E4HN_F,F,Day3,4,MWM_150,1/20/21,10.3,1.304,SE,0.126,0.8,0.151,0.189,0,0,,3.9,0.81,0.208,5.6,0.342,4.7,0.061,1.265,6.3,0,0,,HFD
297,201012_11,E3HN_F,A,Day3,4,MWM_150,1/20/21,10.6,1.063,SW,0.1,0,0,,2.8,0.434,0.155,0,0,,7.8,0.629,0,0.08,1.025,6.6,0,0,,HFD
298,201012_12,E3HN_F,A,Day3,4,MWM_150,1/20/21,16.5,2.818,SW,0.171,0,0,,2.5,0.433,0.173,3.3,0.823,0.249,10.7,1.562,0,0.146,2.044,12.5,1.8,0.183,0.102,HFD
299,201012_13,E3HN_M,C,Day3,4,MWM_150,1/20/21,18.3,2.61,SE,0.143,0.9,0.192,0.222,7.8,1.273,0.163,0.9,0.085,0.094,8.7,1.059,0.9,0.122,2.533,14.2,2.8,0.232,0.083,HFD
300,201012_15,E33_F,B,Day3,4,MWM_150,1/20/21,10.7,1.226,SE,0.115,0,0,,0,0,,0.8,0.09,0.108,9.9,1.135,0.8,0.115,1.187,6.6,0,0,,HFD
301,201012_16,E33_F,B,Day3,4,MWM_150,1/20/21,4.4,0.038,SW,0.009,0,0,,0,0,,0,0,,4.4,0.038,0,0.009,0,0,0,0,,HFD
302,201012_17,E33_F,B,Day3,4,MWM_150,1/20/21,4.4,0.035,SW,0.008,0,0,,0,0,,0,0,,4.4,0.035,0,0.008,0,0,0,0,,HFD
303,201012_18,E33_F,B,Day3,4,MWM_150,1/20/21,17.8,2.569,SW,0.144,0,0,,0,0,,1.9,0.286,0.15,15.9,2.283,0,0.144,2.47,13.7,0.4,0.051,0.138,HFD
304,201012_19,E33_F,B,Day3,4,MWM_150,1/20/21,19.5,3.41,SW,0.174,0,0,,0,0,,2.7,0.593,0.223,16.9,2.817,0,0.167,3.33,15.5,0.1,0.043,0.32,HFD
305,201012_20,E33_F,B,Day3,4,MWM_150,1/20/21,18.6,3.145,SW,0.169,0,0,,4.1,0.908,0.223,0.8,0.144,0.18,13.8,2.093,0,0.152,3.094,14.6,3.1,0.643,0.205,HFD
306,201012_21,E33_F,B,Day3,4,MWM_150,1/20/21,8,0.743,SW,0.092,0,0,,0,0,,0,0,,8,0.743,0,0.092,0.697,4,0,0,,HFD
307,201012_22,E33_M,E,Day3,4,MWM_150,1/20/21,9.1,0,SW,0,0,0,,0,0,,0,0,,9.1,0,0,0,0,0,0,0,,HFD
308,201012_23,E33_M,E,Day3,4,MWM_150,1/20/21,30.1,5.134,SW,0.17,5.6,1.076,0.192,5.2,1.059,0.205,5.1,1.036,0.203,14.3,1.963,0,0.137,5.054,26.1,13.9,2.562,0.185,HFD
309,201012_24,E33_M,E,Day3,4,MWM_150,1/20/21,5.2,0.263,SW,0.05,0,0,,0,0,,0,0,,5.2,0.263,0,0.05,0.161,1.2,0,0,,HFD
310,201012_25,E33_M,E,Day3,4,MWM_150,1/20/21,10.2,1.144,SW,0.112,0,0,,0,0,,0,0,,10.2,1.144,0,0.112,0.971,6.1,0,0,,HFD
311,201012_26,E33_M,E,Day3,4,MWM_150,1/20/21,6.3,0.346,SW,0.055,0,0,,0,0,,0,0,,6.3,0.346,0,0.055,0.229,2.3,0,0,,HFD
312,201012_27,E33_M,E,Day3,4,MWM_150,1/20/21,4.8,0.127,SW,0.027,0,0,,0,0,,0,0,,4.8,0.127,0,0.027,0.048,0.7,0,0,,HFD
313,201012_1,E4HN_M,D,Day4,1,MWM_150,1/21/21,59,7.316,SE,0.124,0,0,,8.9,0.473,0.053,9.3,1.35,0.145,40.9,5.493,3.3,0.134,7.282,55,18.1,1.589,0.088,HFD
314,201012_2,E4HN_M,D,Day4,1,MWM_150,1/21/21,12.5,1.175,SE,0.094,0,0,,0,0,,5.4,0.591,0.109,7,0.584,2.3,0.083,1.07,8.4,0,0,,HFD
315,201012_3,E4HN_M,D,Day4,1,MWM_150,1/21/21,22.2,1.676,SE,0.075,0,0,,0,0,,6.1,0.46,0.075,16.1,1.215,4.2,0.076,1.631,18.2,0,0,,HFD
316,201012_4,E4HN_F,F,Day4,1,MWM_150,1/21/21,7.7,0.712,SE,0.092,0,0,,0,0,,1.9,0.294,0.151,5.8,0.418,1.9,0.072,0.677,3.7,1.8,0.258,0.143,HFD
317,201012_5,E4HN_F,F,Day4,1,MWM_150,1/21/21,8.4,0.698,SE,0.083,0,0,,0,0,,2.7,0.293,0.107,5.7,0.406,2.7,0.071,0.609,4.4,0.1,0,0,HFD
318,201012_6,E4HN_F,F,Day4,1,MWM_150,1/21/21,12.8,0.933,SE,0.073,0,0,,0,0,,4.2,0.4,0.096,8.6,0.533,4.2,0.062,0.895,8.7,0,0,,HFD
319,201012_7,E4HN_F,F,Day4,1,MWM_150,1/21/21,13.2,1.203,SE,0.091,0,0,,0,0,,5.5,0.69,0.126,7.7,0.512,5.5,0.066,1.133,9.2,0,0,,HFD
320,201012_8,E4HN_F,F,Day4,1,MWM_150,1/21/21,47.7,7.99,NE,0.167,11.8,2.084,0.176,1.6,0.246,0.151,14.6,2.877,0.197,19.7,2.783,11.9,0.141,7.91,43.7,21.2,3.535,0.166,HFD
321,201012_9,E4HN_F,F,Day4,1,MWM_150,1/21/21,17.1,1.815,SE,0.106,0,0,,1.7,0.075,0.044,5,0.718,0.144,10.5,1.022,5,0.098,1.779,13.1,0,0,,HFD
322,201012_10,E4HN_F,F,Day4,1,MWM_150,1/21/21,15.7,1.726,SE,0.11,0,0,,4,0.514,0.127,4.1,0.593,0.145,7.5,0.62,4.1,0.082,1.693,11.6,0,0,,HFD
323,201012_11,E3HN_F,A,Day4,1,MWM_150,1/21/21,19.4,1.801,SE,0.093,0,0,,0,0,,13.2,1.542,0.117,6.2,0.26,9.7,0.042,1.801,15.4,0,0,,HFD
324,201012_12,E3HN_F,A,Day4,1,MWM_150,1/21/21,18.1,2.419,SE,0.134,0,0,,0,0,,9.1,1.272,0.139,9,1.148,7.1,0.128,2.219,14.1,1.7,0.344,0.198,HFD
325,201012_13,E3HN_M,C,Day4,1,MWM_150,1/21/21,15.1,1.251,SE,0.083,0,0,,0,0,,7,0.557,0.079,8.1,0.694,7,0.086,0.869,11.1,0,0,,HFD
326,201012_15,E33_F,B,Day4,1,MWM_150,1/21/21,12.8,1.303,SE,0.101,0,0,,0,0,,3.9,0.6,0.153,8.9,0.703,3.9,0.079,1.265,8.8,0,0,,HFD
327,201012_16,E33_F,B,Day4,1,MWM_150,1/21/21,8.1,1.229,SE,0.152,0,0,,0,0,,3.2,0.808,0.249,4.8,0.422,3.2,0.087,1.114,4,0,0,,HFD
328,201012_17,E33_F,B,Day4,1,MWM_150,1/21/21,5.4,0.362,SE,0.067,0,0,,0,0,,0.5,0.06,0.121,4.9,0.302,0.5,0.062,0.32,1.3,0,0,,HFD
329,201012_18,E33_F,B,Day4,1,MWM_150,1/21/21,25.8,5.344,SE,0.207,1.2,0.359,0.299,3.4,0.699,0.207,9.8,2.409,0.246,11.4,1.878,2.4,0.165,5.214,21.7,0.6,0.054,0.085,HFD
330,201012_19,E33_F,B,Day4,1,MWM_150,1/21/21,6.6,0.651,SE,0.099,0,0,,0,0,,1.6,0.343,0.209,5,0.308,1.6,0.062,0.566,2.6,0,0,,HFD
331,201012_20,E33_F,B,Day4,1,MWM_150,1/21/21,34,6.289,SW,0.185,3.8,0.903,0.236,5.9,1.21,0.206,6.8,1.498,0.219,17.4,2.678,0,0.153,6.202,29.9,3.9,0.564,0.143,HFD
332,201012_21,E33_F,B,Day4,1,MWM_150,1/21/21,11,1.429,SE,0.13,0,0,,0,0,,0.9,0.174,0.191,10.1,1.256,0.9,0.124,1.39,7,0.5,0.097,0.181,HFD
333,201012_22,E33_M,E,Day4,1,MWM_150,1/21/21,11.3,1.068,SW,0.095,0,0,,0,0,,1.4,0.261,0.182,9.9,0.807,0,0.082,1.068,7.2,0,0,,HFD
334,201012_23,E33_M,E,Day4,1,MWM_150,1/21/21,36.9,5.523,SE,0.15,5.5,0.981,0.179,5.1,1.05,0.207,11,1.544,0.14,15.4,1.949,6.9,0.127,5.476,32.9,13.6,2.092,0.154,HFD
335,201012_24,E33_M,E,Day4,1,MWM_150,1/21/21,27,3.508,SE,0.13,0,0,,2.5,0.263,0.104,6.8,1.146,0.169,17.7,2.1,3.5,0.119,3.508,22.9,1.5,0.215,0.14,HFD
336,201012_25,E33_M,E,Day4,1,MWM_150,1/21/21,13.9,1.635,SW,0.117,0,0,,0,0,,0,0,,13.9,1.635,0,0.117,1.559,9.9,0,0,,HFD
337,201012_26,E33_M,E,Day4,1,MWM_150,1/21/21,11.1,1.508,SE,0.136,0,0,,0,0,,2.3,0.387,0.166,8.8,1.122,1.5,0.128,1.467,7.1,1.7,0.321,0.189,HFD
338,201012_27,E33_M,E,Day4,1,MWM_150,1/21/21,8.3,0.776,SE,0.094,0,0,,0,0,,2.5,0.343,0.137,5.8,0.433,2.5,0.075,0.708,4.2,0,0,,HFD
339,201012_1,E4HN_M,D,Day4,2,MWM_150,1/21/21,21.6,3.105,NW,0.144,3.6,0.612,0.17,12.4,2.216,0.178,0,0,,5.5,0.277,16,0.05,3.07,17.5,2.5,0.313,0.124,HFD
