Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet
124,200331_19,APOE44F,B,Day2,2,MWM_150,4/1/2020,60.0,11.147,0.186,14.5,2.773,0.191,19.2,3.621,0.188,6.6,1.234,0.187,19.7,3.519,0.179,,,30.2,4.783,0.159,Control
125,200331_20,APOE44M,D,Day2,2,MWM_150,4/1/2020,20.8,3.958,0.190,4.2,0.883,0.210,6.6,1.160,0.176,4.1,0.939,0.229,5.9,0.977,0.164,3.922,18.8,1.0,0.169,0.169,Control
126,200331_21,APOE44F,B,Day2,2,MWM_150,4/1/2020,39.5,7.195,0.182,5.1,1.098,0.214,11.9,2.236,0.187,5.4,1.117,0.207,17.0,2.745,0.161,7.161,37.4,17.1,3.357,0.197,Control
127,200331_1,APOE22F,A,Day2,3,MWM_150,4/1/2020,18.0,3.022,0.168,2.1,0.490,0.230,1.7,0.313,0.181,7.7,1.190,0.154,6.4,1.029,0.161,2.838,15.9,0.0,0.000,,Control
128,200331_2,APOE22F,A,Day2,3,MWM_150,4/1/2020,60.0,9.894,0.165,15.6,2.686,0.172,10.5,1.544,0.147,17.6,3.049,0.174,16.3,2.615,0.160,,,18.2,2.574,0.141,Control
129,200331_3,APOE22F,A,Day2,3,MWM_150,4/1/2020,60.0,10.391,0.173,11.5,2.461,0.213,0.0,0.000,,19.6,3.895,0.199,28.9,4.036,0.140,,,17.5,2.848,0.163,Control
130,200331_4,APOE22F,A,Day2,3,MWM_150,4/1/2020,60.0,9.185,0.153,8.3,1.730,0.208,13.5,2.319,0.172,12.0,1.912,0.159,26.2,3.223,0.123,,,43.0,7.565,0.176,Control
131,200331_5,APOE22F,A,Day2,3,MWM_150,4/1/2020,54.1,8.676,0.160,13.9,2.593,0.187,12.8,2.386,0.186,10.1,1.193,0.118,17.3,2.504,0.145,8.278,52.0,20.2,1.908,0.095,Control
132,200331_6,APOE22F,A,Day2,3,MWM_150,4/1/2020,11.4,1.620,0.142,0.0,0.000,,0.4,0.050,0.137,6.1,0.816,0.135,5.0,0.754,0.152,1.357,9.3,1.3,0.154,0.122,Control
133,200331_7,APOE22F,A,Day2,3,MWM_150,4/1/2020,60.0,10.481,0.175,13.6,2.054,0.151,18.3,3.209,0.175,14.3,2.681,0.188,13.8,2.536,0.184,,,39.4,6.424,0.163,Control
134,200331_8,APOE22F,A,Day2,3,MWM_150,4/1/2020,16.5,1.930,0.117,0.0,0.000,,0.0,0.000,,2.4,0.380,0.158,14.1,1.549,0.110,1.817,14.5,0.0,0.000,,Control
135,200331_9,APOE22F,A,Day2,3,MWM_150,4/1/2020,39.2,5.105,0.130,5.9,0.802,0.136,0.0,0.000,,19.7,2.806,0.142,13.7,1.497,0.110,5.071,37.2,8.7,0.794,0.091,Control
136,200331_10,APOE22F,A,Day2,3,MWM_150,4/1/2020,47.3,7.146,0.151,13.0,2.091,0.161,6.8,1.097,0.161,21.9,3.182,0.146,5.6,0.776,0.138,7.079,45.3,15.8,2.319,0.147,Control
137,200331_11,APOE22M,C,Day2,3,MWM_150,4/1/2020,60.0,9.222,0.154,29.5,3.858,0.131,12.8,2.285,0.178,8.1,1.337,0.165,9.6,1.742,0.182,,,36.2,5.005,0.138,Control
138,200331_12,APOE22M,C,Day2,3,MWM_150,4/1/2020,60.0,8.550,0.143,0.0,0.000,,15.9,2.219,0.139,12.2,1.632,0.134,31.9,4.699,0.147,,,37.8,4.309,0.114,Control
139,200331_13,APOE22M,C,Day2,3,MWM_150,4/1/2020,22.8,2.619,0.115,0.0,0.000,,1.3,0.192,0.144,10.4,1.091,0.105,11.0,1.336,0.121,2.584,20.7,0.4,0.038,0.105,Control
140,200331_14,APOE44M,D,Day2,3,MWM_150,4/1/2020,59.7,7.331,0.123,4.0,0.625,0.155,4.4,0.606,0.138,25.5,2.544,0.100,25.7,3.555,0.138,7.331,57.6,17.9,2.115,0.118,Control
141,200331_15,APOE44M,D,Day2,3,MWM_150,4/1/2020,34.8,7.013,0.202,4.4,1.033,0.235,6.0,1.270,0.211,8.1,1.840,0.228,16.3,2.870,0.176,6.929,32.7,14.4,2.943,0.205,Control
142,200331_16,APOE44M,D,Day2,3,MWM_150,4/1/2020,60.0,11.221,0.187,5.9,1.276,0.218,19.4,3.698,0.191,15.2,2.354,0.155,19.5,3.892,0.199,,,18.2,3.146,0.173,Control
143,200331_17,APOE44F,B,Day2,3,MWM_150,4/1/2020,50.0,10.686,0.214,10.6,2.281,0.215,11.2,2.478,0.221,11.7,2.833,0.242,16.4,3.093,0.188,10.477,47.9,17.5,3.133,0.179,Control
144,200331_18,APOE44M,D,Day2,3,MWM_150,4/1/2020,60.0,7.880,0.131,6.5,0.927,0.143,20.2,2.519,0.125,13.0,2.011,0.154,20.3,2.424,0.120,,,27.9,2.901,0.104,Control
145,200331_19,APOE44F,B,Day2,3,MWM_150,4/1/2020,12.2,0.813,0.067,0.0,0.000,,0.0,0.000,,8.5,0.389,0.046,3.7,0.424,0.114,0.780,10.2,6.8,0.153,0.023,Control
146,200331_20,APOE44M,D,Day2,3,MWM_150,4/1/2020,11.8,1.497,0.127,0.0,0.000,,0.0,0.000,,3.5,0.441,0.125,8.3,1.055,0.127,1.497,9.8,2.0,0.289,0.145,Control
147,200331_21,APOE44F,B,Day2,3,MWM_150,4/1/2020,42.9,7.275,0.170,6.1,1.206,0.197,8.0,1.304,0.164,11.4,1.834,0.161,17.5,2.931,0.168,7.001,40.8,19.0,3.309,0.174,Control
148,200331_1,APOE22F,A,Day2,4,MWM_150,4/1/2020,29.4,4.518,0.154,0.0,0.000,,10.8,1.251,0.116,3.8,0.802,0.213,14.9,2.465,0.165,4.403,27.4,8.6,0.867,0.101,Control
149,200331_2,APOE22F,A,Day2,4,MWM_150,4/1/2020,60.0,9.189,0.153,4.0,0.746,0.188,36.9,4.820,0.131,3.7,0.774,0.209,15.4,2.849,0.185,,,19.6,2.824,0.144,Control
150,200331_3,APOE22F,A,Day2,4,MWM_150,4/1/2020,60.0,10.407,0.173,9.6,2.063,0.215,27.5,4.023,0.146,10.5,2.063,0.196,12.4,2.257,0.182,,,32.2,6.090,0.189,Control
151,200331_4,APOE22F,A,Day2,4,MWM_150,4/1/2020,60.0,8.561,0.143,14.3,2.069,0.145,21.8,2.690,0.123,8.2,1.418,0.172,15.7,2.384,0.152,,,29.7,3.520,0.119,Control
152,200331_5,APOE22F,A,Day2,4,MWM_150,4/1/2020,47.5,7.890,0.166,1.3,0.111,0.086,18.5,3.179,0.172,5.5,0.608,0.110,22.2,3.991,0.180,7.856,45.4,19.5,2.754,0.141,Control
153,200331_6,APOE22F,A,Day2,4,MWM_150,4/1/2020,60.0,9.344,0.156,10.8,1.863,0.173,31.2,4.627,0.148,0.0,0.000,,18.1,2.853,0.158,,,30.5,3.717,0.122,Control
154,200331_7,APOE22F,A,Day2,4,MWM_150,4/1/2020,10.4,1.443,0.139,0.0,0.000,,7.5,1.220,0.162,0.0,0.000,,2.8,0.224,0.079,1.410,8.3,1.9,0.148,0.078,Control
155,200331_8,APOE22F,A,Day2,4,MWM_150,4/1/2020,20.5,3.207,0.156,4.7,0.833,0.176,7.3,0.863,0.118,4.6,0.898,0.195,3.9,0.613,0.157,2.965,18.5,0.8,0.116,0.140,Control
156,200331_9,APOE22F,A,Day2,4,MWM_150,4/1/2020,47.4,6.799,0.144,7.0,1.102,0.157,25.1,3.243,0.129,6.4,1.151,0.180,8.9,1.303,0.147,6.765,45.3,25.5,2.802,0.110,Control
157,200331_10,APOE22F,A,Day2,4,MWM_150,4/1/2020,60.0,10.284,0.171,16.6,2.885,0.174,16.3,2.369,0.145,19.6,3.586,0.183,7.5,1.444,0.193,,,18.8,2.571,0.137,Control
158,200331_11,APOE22M,C,Day2,4,MWM_150,4/1/2020,60.0,8.824,0.147,26.7,3.771,0.141,19.3,2.814,0.146,7.0,1.120,0.160,7.0,1.120,0.160,,,17.9,2.233,0.125,Control
159,200331_12,APOE22M,C,Day2,4,MWM_150,4/1/2020,2.4,0.000,0.000,0.0,0.000,,0.0,0.000,,0.0,0.000,,2.4,0.000,0.000,0.000,0.0,0.0,0.000,,Control
160,200331_13,APOE22M,C,Day2,4,MWM_150,4/1/2020,60.0,9.509,0.158,25.4,3.612,0.142,15.2,2.184,0.144,13.6,2.464,0.181,5.8,1.250,0.215,,,13.4,2.308,0.172,Control
161,200331_14,APOE44M,D,Day2,4,MWM_150,4/1/2020,60.0,8.361,0.139,14.8,2.363,0.159,33.7,3.845,0.114,5.7,1.086,0.191,5.8,1.067,0.184,,,47.8,6.370,0.133,Control
162,200331_15,APOE44M,D,Day2,4,MWM_150,4/1/2020,10.7,1.092,0.102,0.0,0.000,,5.9,0.595,0.101,0.0,0.000,,4.7,0.497,0.105,1.020,8.6,3.7,0.289,0.079,Control
163,200331_16,APOE44M,D,Day2,4,MWM_150,4/1/2020,3.6,0.693,0.194,0.0,0.000,,0.7,0.081,0.117,0.0,0.000,,2.9,0.612,0.213,0.280,1.5,0.0,0.000,,Control
164,200331_17,APOE44F,B,Day2,4,MWM_150,4/1/2020,11.8,2.317,0.196,0.0,0.000,,5.5,1.156,0.209,0.0,0.000,,6.3,1.160,0.184,1.936,9.8,2.4,0.367,0.156,Control
