Test,Animal,Treatment,Code,Stage,Trial,Apparatus,Date,Duration,Distance,Mean speed,NE : time,NE : distance,NE : average speed,NW : time,NW : distance,NW : average speed,SE : time,SE : distance,SE : average speed,SW : time,SW : distance,SW : average speed,Island : distance to first entry,Island : latency to first entry,Thigmitaxis : time,Thigmitaxis : distance,Thigmitaxis : average speed,Diet,Sex,Age
499,210906_19,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,10.902,0.182,7.6,1.392,0.184,13,2.045,0.157,12.1,2.463,0.204,27.3,5.002,0.183,0.824,5.3,2,0.119,0.06,HFD,F,12
500,210906_20,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,10.702,0.178,5.2,0.919,0.176,5.6,1.026,0.183,13.3,2.173,0.164,35.9,6.585,0.183,0.891,5.6,3.1,0.562,0.181,HFD,F,12
501,210906_21,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,10.646,0.177,11.1,2.076,0.188,14.5,2.26,0.156,17.6,3.123,0.177,16.8,3.187,0.19,5.755,33.5,20.9,3.289,0.157,HFD,F,12
502,210906_22,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,9.431,0.157,9.8,1.775,0.181,7.2,0.965,0.133,15.2,2.521,0.166,27.7,4.169,0.15,1.058,10.4,4.8,0.436,0.091,HFD,F,12
503,210906_23,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,12.339,0.206,1.9,0.301,0.155,8.5,1.584,0.187,16.9,3.571,0.211,32.7,6.884,0.211,1.119,4.6,0.8,0.141,0.176,Control,F,12
504,210906_24,E44,A,Probe_D5,1,MWM_150,9/17/2021,60,10.614,0.177,11.2,1.861,0.166,11.6,2.347,0.202,12.6,2.538,0.201,24.5,3.869,0.158,6.977,40.4,15.2,2.446,0.161,Control,F,12
505,210906_1,E2HN_F,B,Probe_D8,1,MWM_150,9/20/2021,60,10.092,0.168,0.8,0.082,0.105,10.7,1.685,0.158,11.3,1.83,0.162,37.3,6.495,0.174,5.731,37.6,5.3,0.506,0.095,Control,F,12
506,210906_2,E2HN_F,B,Probe_D8,1,MWM_150,9/20/2021,60,10.271,0.171,4.9,0.824,0.167,3.6,0.428,0.118,12.1,2.193,0.182,39.4,6.826,0.173,0.831,5.9,15.2,2.481,0.163,Control,F,12
507,210906_3,E2HN_F,B,Probe_D8,1,MWM_150,9/20/2021,60,10.734,0.179,5,1.085,0.217,14.7,2.534,0.172,7.7,1.591,0.207,32.6,5.525,0.17,3.451,23.4,15.8,2.762,0.175,Control,F,12
508,210906_4,E2HN_F,B,Probe_D8,1,MWM_150,9/20/2021,60,11.562,0.193,11.6,2.27,0.196,1.3,0.324,0.243,30.2,5.827,0.193,16.9,3.141,0.186,1.137,7.2,4.7,0.582,0.124,Control,F,12
509,210906_5,E2HN_F,B,Probe_D8,1,MWM_150,9/20/2021,60,12.848,0.214,13,2.628,0.201,0,0,,29.2,6.54,0.224,17.8,3.68,0.207,2.888,13.8,7.1,1.091,0.154,Control,F,12
510,210906_6,E2HN_M,C,Probe_D8,1,MWM_150,9/20/2021,60,11.049,0.184,5.5,0.783,0.143,8.8,1.732,0.197,21.8,4.302,0.198,24,4.232,0.177,1.286,10.8,8,1.372,0.171,Control,M,12
511,210906_7,E2HN_F,B,Probe_D8,1,MWM_150,9/20/2021,60,12.239,0.204,10.3,2.013,0.196,11.8,2.04,0.173,16.9,3.682,0.218,21.1,4.504,0.214,4.45,25.3,1.1,0.269,0.252,Control,F,12
512,210906_8,E2HN_F,B,Probe_D8,1,MWM_150,9/20/2021,60,13.476,0.225,11.1,2.452,0.22,11.4,2.458,0.216,9.2,2.337,0.253,28.2,6.228,0.221,7.17,33.3,2.3,0.366,0.159,Control,F,12
513,210906_9,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,11.364,0.189,7,1.271,0.181,13.4,2.515,0.188,5.6,0.972,0.174,34,6.606,0.194,1.175,7.7,5.2,1.136,0.218,HFD,F,12
514,210906_10,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,11.638,0.194,7.5,1.37,0.182,9.4,1.931,0.206,12.3,2.241,0.182,30.8,6.096,0.198,0.796,4.4,5.8,0.986,0.169,HFD,F,12
515,210906_11,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,11.509,0.192,6.2,1.415,0.226,8.8,1.831,0.207,20,3.66,0.183,24.9,4.603,0.185,1.399,10.1,9.6,1.704,0.178,HFD,F,12
516,210906_12,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,12.026,0.2,13.6,2.785,0.205,8.2,1.581,0.192,14.5,2.858,0.197,23.7,4.802,0.203,1.792,10.6,6.1,1.319,0.217,HFD,F,12
517,210906_13,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,12.781,0.213,12.2,2.63,0.216,7.3,1.703,0.232,18.5,3.982,0.215,22,4.466,0.203,4.381,23.2,6.2,0.945,0.153,HFD,F,12
518,210906_14,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,10.974,0.183,7.6,1.518,0.201,5.9,1.037,0.176,12.9,2.583,0.201,33.7,5.835,0.173,1.235,7.4,3.9,0.683,0.177,HFD,F,12
519,210906_15,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,12.68,0.211,9.2,1.864,0.202,7.3,1.761,0.242,12.6,2.794,0.222,31,6.261,0.202,1.017,5.1,1,0.126,0.126,HFD,F,12
520,210906_16,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,10.365,0.173,9.3,1.781,0.191,6.5,1.303,0.201,12.5,2.639,0.212,31.7,4.643,0.146,0.773,8.5,6.3,1.122,0.178,HFD,F,12
521,210906_17,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,8.643,0.144,3.5,0.445,0.127,5.7,0.852,0.15,10.6,1.775,0.167,40.2,5.571,0.138,1.333,11.6,1.1,0.117,0.103,HFD,F,12
522,210906_18,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,10.831,0.181,3.4,0.79,0.233,16.6,2.6,0.157,15.8,3.049,0.193,24.2,4.392,0.182,0.988,4.8,11.5,1.451,0.126,HFD,F,12
523,210906_19,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,11.726,0.195,6.3,1.337,0.212,7.7,1.492,0.193,20.9,4.123,0.197,25.1,4.774,0.19,,,4.5,0.553,0.124,HFD,F,12
524,210906_20,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,10.409,0.173,8.4,1.268,0.15,7,1.364,0.195,16.1,3.107,0.193,28.5,4.67,0.164,3.136,21.7,0,0,,HFD,F,12
525,210906_21,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,11.375,0.19,14.7,2.601,0.177,9.6,1.823,0.19,17.2,3.47,0.202,18.5,3.481,0.189,6.199,34.3,15.1,2.411,0.159,HFD,F,12
526,210906_22,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,8.992,0.15,5.9,0.953,0.161,9.9,1.747,0.176,13.2,1.898,0.143,30.9,4.394,0.142,,,5.8,0.802,0.138,HFD,F,12
527,210906_23,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,12.883,0.215,6.6,1.442,0.219,7.7,1.604,0.209,12.5,2.723,0.217,33.2,7.113,0.214,0.729,3.2,8.7,1.192,0.137,Control,F,12
528,210906_24,E44,A,Probe_D8,1,MWM_150,9/20/2021,60,10.06,0.168,15.9,2.92,0.183,7.2,1.548,0.216,17.1,2.802,0.164,19.8,2.79,0.141,1.099,8,11.9,1.117,0.094,Control,F,12
